product_id,product_type,product_name,product_sku,category_ids,category_names,modifier_ids,okya_modifier_ids,modifier_names,add_on_ids,add_on_names,components
100269,ADD-ON,3 Regular Royal,3-MC6081110002965,,,,,,2498,Drinks: (FM/FVM - 3),"regular cup, royal"
100274,ADD-ON,3 Go Large Royal,3-MC6081110002966,,,,,,2498,Drinks: (FM/FVM - 3),"large cup, royal"
100004,ADD-ON,3 Regular Sprite,3-MC608011000089,,,,,,2498,Drinks: (FM/FVM - 3),"regular cup, sprite"
100008,ADD-ON,3 Go Large Pineapple,3-MC6081110003477,,,,,,2498,Drinks: (FM/FVM - 3),"large cup, pineapple juice"
100207,ADD-ON,4 Go Large Mug,4-MC6081110003325,,,,,,"2437,2879","Double Large Drinks20260615140941, Drinks: (FM/FVM - 4)","large cup, mug root beer"
100209,ADD-ON,4 FREE Go Large Coke,4-MC6081110003026,,,,,,2437,Double Large Drinks20260615140941,"coke, large cup"
100328,ADD-ON,Iced Latte Large,MAIN:AA6081110003761,,,,,,"2716,2775","Choice of Iced Coffee20260506132739, Choice of Iced Latte Size (CILs)","coffee, fresh milk, large cup, latte powder"
100336,ADD-ON,Hot Fresh Brew,MC6081110003375,,,,,,36,Drinks : Breakfast (DB),"creamer packet, hot brewed coffee, sugar packet"
100338,ADD-ON,Regular Jolly Crispy Fries,MC608011000063,,,,,,"52,59","Choice of Fries (COF), Choice of Side For Bucket - JEDI (deactivated)20260506133346",regular fries pouch
100339,ADD-ON,Go Medium Jolly Crispy Fries,MC608011000134,,,,,,52,Choice of Fries (COF),medium fries pouch
100344,ADD-ON,Iced Mocha Float,MC6081110003421,,,,,,"250,36","Drinks : Breakfast (DB), Drinks: (VM/SVM)","coffee, fresh milk, mocha powder, soft serve"
100345,ADD-ON,Iced Mocha Regular,MC6081110003417,,,,,,"2061,2062,246,247,248,249,250,36,38,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115","coffee, fresh milk, mocha powder, regular cup"
100349,ADD-ON,Iced Mocha Large,MC6081110003419,,,,,,"250,36","Drinks : Breakfast (DB), Drinks: (VM/SVM)","coffee, fresh milk, large cup, mocha powder"
100350,ADD-ON,Spicy,MAIN:AA6081110003295,,,,,,2791,Flavor: Tuna Pie(FTP),spicy chickenjoy (variant)
100396,ADD-ON,6-pc. Burger Steak w/ Jolly Spaghetti Family Pan,1-MAIN:AA6081110003487_1-MC6081110003238_1-MC608011041128,,,,,,2788,Steak & Spag Pan Size (SSPS),"6x burger steak, burger steak patty, family pan spaghetti, mushroom, spaghetti grated cheese, spaghetti noodles, spaghetti sauce, steak sauce"
100397,ADD-ON,8 - pc. Burger Steak w/ Jolly Spaghetti Family Pan,1-MAIN:AA6081110003488_1-MC6081110003239_1-MC608011041128,,,,,,2788,Steak & Spag Pan Size (SSPS),"8x burger steak, burger steak patty, family pan spaghetti, mushroom, spaghetti grated cheese, spaghetti noodles, spaghetti sauce, steak sauce"
100398,ADD-ON,6 – pc Burger Steak w/ Palabok Family Pan,1-MAIN:AA6081110003489_1-MC6081110003238_1-MC6081110003214,,,,,,2784,Steak & Palabok Pan Size (SPPS),"6x burger steak, boiled egg, burger steak patty, calamansi, family pan palabok, ground tinapa, marinated pork, mushroom, palabok noodles, palabok sauce, pork chicharon, shrimp, steak sauce"
100399,ADD-ON,8 – pc Burger Steak w/ Palabok Family Pan,1-MAIN:AA6081110003490_1-MC6081110003239_1-MC6081110003214,,,34201,1100399,Flavor : Bucket(FB8),2784,Steak & Palabok Pan Size (SPPS),"8x burger steak, boiled egg, burger steak patty, calamansi, family pan palabok, ground tinapa, marinated pork, mushroom, palabok noodles, palabok sauce, pork chicharon, shrimp, steak sauce"
100406,ADD-ON,Amazing Aloha Champ Jr,MC6081110003252,,,,,,256,Choice of Burger (COB),"honey mustard dressing, jr champ sesame bun, lettuce, pineapple slice, sliced cheese, tomato, yum patty"
100407,ADD-ON,Bacon Cheesy Yumburger,MC6081110003251,,,,,,256,Choice of Burger (COB),"bacon, burger and sandwich bun, sliced cheese, special burger dressing, yum patty"
104182,ADD-ON,1-pc. Burger Steak Supreme,1-MAIN:AC608011000749_1-MC608011041272,,,,,,2789,Steak Supreme Size w/ Drink (SSSD),"1x burger steak, burger steak patty, burger steak supreme fried egg, burger steak supreme fries, garlic bits, mushroom, steak sauce, steamed rice"
101783,ADD-ON,Original,2-MC608011000314_2-MC608011000314,,,,,,49,Flavor: Chicken (FC4),original chickenjoy (variant)
101839,ADD-ON,Original,4-MC608011000314_4-MC608011000314,,,,,,42,Flavor : Bucket(FB8),original chickenjoy (variant)
100296,ADD-ON,Regular Jolly Crispy Fries,MAIN:AA608011000063,,,,,,"2508,2585,2586,2778,2792","Add-on Sides (AOS), Add-on Sides: Chickenjoy (AOSCJOY)20260519141733, Add-on Sides: Chickenjoy w/ Chicken Macaroni Soup (AOSCJOY2)20260615140659, Add-on Sides: Chickenjoy w/ Mashed Potato (AOSCJOY1)20260615140705, Choice of Fries (COFF)",regular fries pouch
101684,ADD-ON,3 Coke Zero Regular,3-MC608011000087,,,,,,"2498,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718","coke zero, regular cup"
100331,ADD-ON,4 Go Coke Float,4-MC608011000099,,,,,,"235,236,237,2879","Delivericious Deals Drinks 1 (deactivated)20260608102342, Delivericious Deals Drinks 2 (deactivated)20260608102339, Delivericious Deals Drinks (deactivated)20260608102335, Drinks: (FM/FVM - 4)","coke, fudge, soft serve"
100280,ADD-ON,4 Go Medium Coke Zero,4-MC6081110003454,,,,,,"2879,50","Drinks: (FM/FVM - 4), Family VM/Family Meals20260615141018","coke zero, medium cup"
100279,ADD-ON,4 Coke Zero Regular,4-MC608011000087,,,,,,"2879,50","Drinks: (FM/FVM - 4), Family VM/Family Meals20260615141018","coke zero, regular cup"
100277,ADD-ON,3 Go Coke Float,3-MC608011000099,,,,,,"2062,215,246,247,248,249,2498","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Royal Reg & Large20260615141111","coke, fudge, soft serve"
100278,ADD-ON,3 Go Medium Coke Zero,3-MC6081110003454,,,,,,"2062,215,246,247,248,249,2498","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Royal Reg & Large20260615141111","coke zero, medium cup"
101687,ADD-ON,4 Go Medium Orange Juice,4-MC6081110003485,,,,,,"2879,61,82","Drinks: (FM/FVM - 4), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718","medium cup, orange juice"
101685,ADD-ON,3 Go Large Coke Zero,3-MC608011000094,,,,,,"2498,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718","coke zero, large cup"
100276,ADD-ON,4 Go Large Royal,4-MC6081110002966,,,,,,"2879,38,39","Drinks: (FM/FVM - 4), Drinks: Nuggets JKM (DNJ), Grilled Pork Drinks (deactivated)20260506133336","large cup, royal"
100330,ADD-ON,3 Go Medium Orange Juice,3-MC6081110003485,,,,,,"235,236,237,2498","Delivericious Deals Drinks 1 (deactivated)20260608102342, Delivericious Deals Drinks 2 (deactivated)20260608102339, Delivericious Deals Drinks (deactivated)20260608102335, Drinks: (FM/FVM - 3)","medium cup, orange juice"
101688,ADD-ON,3 Go Iced Mocha Regular,3-MC6081110003417,,,,,,"2498,61,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718","coffee, fresh milk, mocha powder, regular cup"
101689,ADD-ON,4 Go Iced Mocha Large,4-MC6081110003419,,,,,,"2879,61,82","Drinks: (FM/FVM - 4), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718","coffee, fresh milk, large cup, mocha powder"
100275,ADD-ON,4 Go Large Coke,4-MC608011000092,,,,,,"2879,38","Drinks: (FM/FVM - 4), Grilled Pork Drinks (deactivated)20260506133336","coke, large cup"
100392,ADD-ON,4 Peach Mango Pie,4-MC608011000072,,,,,,"251,2794,2878","Choice of Sides (COS), FMS Choice of Sides (FCOS - 4), JVP Choice of Pies20260615141058","peach mango pie, regular peach mango pie"
101841,ADD-ON,Spicy,4-MC608011000315_4-MC608011000315,,,,,,42,Flavor : Bucket(FB8),spicy chickenjoy (variant)
101840,ADD-ON,Crispy Hot,4-MC608011041404_4-MC608011041404,,,,,,42,Flavor : Bucket(FB8),crispy hot chickenjoy (variant)
101785,ADD-ON,Spicy,2-MC608011000315_2-MC608011000315,,,,,,49,Flavor: Chicken (FC4),spicy chickenjoy (variant)
101787,ADD-ON,Half Spicy,2-MC608011000314_2-MC608011000315,,,,,,49,Flavor: Chicken (FC4),half spicy chickenjoy (variant)
101784,ADD-ON,Crispy Hot,2-MC608011041404_2-MC608011041404,,,,,,49,Flavor: Chicken (FC4),crispy hot chickenjoy (variant)
101786,ADD-ON,Half Crispy Hot,2-MC608011000314_2-MC608011041404,,,,,,49,Flavor: Chicken (FC4),half crispy hot chickenjoy (variant)
102119,ADD-ON,Go Large Pepsi,MC6081110003320,,,,,,"250,36,82","Drinks : Breakfast (DB), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM)","large cup, pepsi"
102120,ADD-ON,Pepsi Black Regular,MC6081110003315,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","pepsi black, regular cup"
102124,ADD-ON,Mirinda Regular,MC6081110003317,,,,,,"250,36,39,82","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM)","mirinda, regular cup"
102125,ADD-ON,Go Large Mirinda,MC6081110003323,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","large cup, mirinda"
102127,ADD-ON,Go Large Mountain Dew,MC6081110003324,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","large cup, mountain dew"
102129,ADD-ON,Go Large Mug,MC6081110003325,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","large cup, mug root beer"
104183,ADD-ON,2-pc. Burger Steak Supreme,1-MAIN:AC6081110003314_1-MC6081110003580,,,,,,2789,Steak Supreme Size w/ Drink (SSSD),"2x burger steak, burger steak patty, burger steak supreme fried egg, burger steak supreme fries, garlic bits, mushroom, steak sauce, steamed rice"
102445,ADD-ON,Original,3-MC608011000314_3-MC608011000314,,,,,,34,Flavor : Bucket (FB6),original chickenjoy (variant)
102542,ADD-ON,Iced Latte Regular,MC6081110003376,,,,,,"2061,2062,246,247,248,249,250,36,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Selection of VM Drinks with LARGE Fries20260615141115","coffee, fresh milk, latte powder, regular cup"
102543,ADD-ON,Iced Latte Large,MC6081110003377,,,,,,"246,247,248,250,36,38,50,82","Choice of Drink Version 220260615140829, Drinks : Breakfast (DB), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","coffee, fresh milk, large cup, latte powder"
104175,ADD-ON,Regular Fries,1-MAIN:AA6081110004190_1-MC608011000063_1-MC6081110003331,,,,,,2798,SCF : Fries and Pepsi Float (SFPF),regular fries pouch
103071,ADD-ON,Pineapple Juice Medium,MAIN:AA608011000098,,,,,,2773,Choice of Pineapple Juice Size (COPs),"medium cup, pineapple juice"
102548,ADD-ON,3 Go Iced Latte Regular,3-MC6081110003376,,,,,,2498,Drinks: (FM/FVM - 3),"coffee, fresh milk, latte powder, regular cup"
103072,ADD-ON,3 Go Medium Coke,3-MC6081110003453,,,,,,"2061,2062,2431,245,248,2498,38,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Coke for Combi20260615140930, Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","coke, medium cup"
102130,ADD-ON,3 Go Pepsi Float,3-MC6081110003327,,,,,,"2498,39","Drinks: (FM/FVM - 3), Drinks: Nuggets JKM (DNJ)","fudge, pepsi, soft serve"
102146,ADD-ON,4 Go Pepsi Float,4-MC6081110003327,,,,,,"2062,246,247,248,249,2879,38,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 4), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","fudge, pepsi, soft serve"
103073,ADD-ON,Go Medium Coke Zero,MC6081110003454,,,,,,"2061,2062,2431,248,250,36,38,39,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","coke zero, medium cup"
102126,ADD-ON,Mountain Dew Regular,MC6081110003318,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","mountain dew, regular cup"
102123,ADD-ON,Go Large 7UP,MC6081110003322,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","7up, large cup"
102102,ADD-ON,3 Regular Mug,3-MC6081110003319,,,,,,"2061,2498","Drinks: (FM/FVM - 3), Selection of VM Drinks with LARGE Fries20260615141115","mug root beer, regular cup"
102101,ADD-ON,3 7Up Regular,3-MC6081110003316,,,,,,"2061,2498","Drinks: (FM/FVM - 3), Selection of VM Drinks with LARGE Fries20260615141115","7up, regular cup"
102141,ADD-ON,3 Go Large Mirinda,3-MC6081110003323,,,,,,"2062,246,247,248,249,2498,38,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","large cup, mirinda"
102144,ADD-ON,4 Mug Regular,4-MC6081110003319,,,,,,"2062,246,247,248,249,2879,38,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 4), Drinks Option  - JEDI20260615141004, Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","mug root beer, regular cup"
102104,ADD-ON,3 Mirinda Regular,3-MC6081110003317,,,,,,"2061,2498","Drinks: (FM/FVM - 3), Selection of VM Drinks with LARGE Fries20260615141115","mirinda, regular cup"
102099,ADD-ON,3 Pepsi Regular,3-MC6081110003314,,,,,,"2061,2498,82","Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Selection of VM Drinks with LARGE Fries20260615141115","pepsi, regular cup"
102100,ADD-ON,3 Pepsi Black Regular,3-MC6081110003315,,,,,,"2061,2498","Drinks: (FM/FVM - 3), Selection of VM Drinks with LARGE Fries20260615141115","pepsi black, regular cup"
102121,ADD-ON,3 Go Large Pepsi Black,3-MC6081110003321,,,,,,"2498,39","Drinks: (FM/FVM - 3), Drinks: Nuggets JKM (DNJ)","large cup, pepsi black"
102140,ADD-ON,4 Mirinda Regular,4-MC6081110003317,,,,,,"2062,246,247,248,249,2879,38,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 4), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","mirinda, regular cup"
102134,ADD-ON,Pepsi Regular,MC6081110003314,,,,,,"2062,246,247,248,249,250,36,38,39,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","pepsi, regular cup"
102135,ADD-ON,3 Go Large Pepsi,3-MC6081110003320,,,,,,"2062,246,247,248,249,2498,38,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","large cup, pepsi"
102114,ADD-ON,3 Mashed Potato,3-MC6081110003508,,,,,,"2437,2630","Double Large Drinks20260615140941, FMS Choice of Sides (FCOS - 3)","chickenjoy gravy, mashed potato"
102111,ADD-ON,4 Chicken Macaroni Soup,4-MC6081110003507,,,,,,"2437,2878","Double Large Drinks20260615140941, FMS Choice of Sides (FCOS - 4)",chicken macaroni soup
102113,ADD-ON,4 Regular Fries,4-MC608011000063,,,,,,"2437,2878","Double Large Drinks20260615140941, FMS Choice of Sides (FCOS - 4)",regular fries pouch
102136,ADD-ON,4 Pepsi Black Regular,4-MC6081110003315,,,,,,"2062,246,247,248,249,2879,38,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 4), Drinks Option  - JEDI20260615141004, Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","pepsi black, regular cup"
102105,ADD-ON,Go Pepsi Float,MC6081110003327,,,,,,"2061,250,36,82","Drinks : Breakfast (DB), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Selection of VM Drinks with LARGE Fries20260615141115","fudge, pepsi, soft serve"
102110,ADD-ON,4 FREE Go Large Sprite,4-MC6081110003028,,,,,,2437,Double Large Drinks20260615140941,"large cup, sprite"
102118,ADD-ON,4 Pepsi Regular,4-MC6081110003314,,,,,,2879,Drinks: (FM/FVM - 4),"pepsi, regular cup"
102128,ADD-ON,Mug Regular,MC6081110003319,,,,,,"250,36,39","Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM)","mug root beer, regular cup"
102145,ADD-ON,3 Go Large Mug,3-MC6081110003325,,,,,,"2062,246,247,248,249,2498,38,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks: (FM/FVM - 3), Drinks Option  - JEDI20260615141004, Family VM/Family Meals20260615141018, Free Upgrade to Iced Coffee (deactivated)20260615141030, Free Upgrade to Milk Tea with Pearls 120260615141034, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336","large cup, mug root beer"
102112,ADD-ON,3 Chicken Macaroni Soup,3-MC6081110003507,,,,,,"2437,2630","Double Large Drinks20260615140941, FMS Choice of Sides (FCOS - 3)",chicken macaroni soup
101843,ADD-ON,Half Spicy,4-MC608011000314_4-MC608011000315,,,,,,42,Flavor : Bucket(FB8),half spicy chickenjoy (variant)
101842,ADD-ON,Half Crispy Hot,4-MC608011000314_4-MC608011041404,,,,,,42,Flavor : Bucket(FB8),half crispy hot chickenjoy (variant)
102447,ADD-ON,Spicy,3-MC608011000315_3-MC608011000315,,,,,,34,Flavor : Bucket (FB6),spicy chickenjoy (variant)
102449,ADD-ON,Half Spicy,3-MC608011000314_3-MC608011000315,,,,,,34,Flavor : Bucket (FB6),half spicy chickenjoy (variant)
102446,ADD-ON,Crispy Hot,3-MC608011041404_3-MC608011041404,,,,,,34,Flavor : Bucket (FB6),crispy hot chickenjoy (variant)
102448,ADD-ON,Half Crispy Hot,3-MC608011000314_3-MC608011041404,,,,,,34,Flavor : Bucket (FB6),half crispy hot chickenjoy (variant)
102549,ADD-ON,3 Go Iced Latte Large,3-MC6081110003377,,,,,,"249,2498","Drinks: (FM/FVM - 3), Free Upgrade to Milk Tea with Pearls 120260615141034","coffee, fresh milk, large cup, latte powder"
103075,ADD-ON,Go Medium Royal,MC6081110003456,,,,,,"2061,2062,2431,248,250,36,38,39,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","medium cup, royal"
103077,ADD-ON,Go Medium Pepsi Black,MC6081110003458,,,,,,"2062,2431,248,250,36,38,39,50,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, VM Drinks with LARGE Fries20260615141131","medium cup, pepsi black"
103078,ADD-ON,Go Medium 7Up,MC6081110003459,,,,,,"2061,2062,2431,248,250,36,38,39,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","7up, medium cup"
103079,ADD-ON,Go Medium Mirinda,MC6081110003460,,,,,,"2061,2062,2431,248,250,36,38,39,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","medium cup, mirinda"
103081,ADD-ON,Go Medium Mug,MC6081110003462,,,,,,"2061,2062,2431,247,248,250,36,39,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Milk Tea with Pearls 220260615141039, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","medium cup, mug root beer"
103082,ADD-ON,Go Medium Iced Tea,MC608011000097,,,,,,"2061,2062,2431,2441,247,248,2496,250,2796,36,39,50","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks: Iced Tea (DIT), Drinks: Nuggets JKM (DNJ), Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Milk Tea with Pearls 220260615141039, Iced Tea Only (ITO)20260615141051, Iced Tea Upg for Double Rice20260615141054, Selection of VM Drinks with LARGE Fries20260615141115, VM Drinks with LARGE Fries20260615141131","iced tea, medium cup"
103083,ADD-ON,Go Medium Pineapple Juice,MC608011000098,,,,,,"2061,2062,247,250,2504,36,38,39,50,82","Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks : JKM (DJKM), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115","medium cup, pineapple juice"
103109,ADD-ON,Large Jolly Crispy Fries,MAIN:AA608011000065,,,,,,"2508,2585,2586,2684,2792","Add-on Sides (AOS), Add-on Sides: Chickenjoy w/ Chicken Macaroni Soup (AOSCJOY2)20260615140659, Add-on Sides: Chickenjoy w/ Mashed Potato (AOSCJOY1)20260615140705, Add-on Sides: Grab Promo (AOSGP)20260615140713, Choice of Fries (COFF)",large fries pouch
103127,ADD-ON,Orange Juice Medium,MAIN:AA6081110003953,,,,,,2774,Choice of Orange Juice Size (COJs),"medium cup, orange juice"
103128,ADD-ON,Orange Juice Large,MAIN:AA6081110003954,,,,,,2774,Choice of Orange Juice Size (COJs),"large cup, orange juice"
103129,ADD-ON,Go Medium Minute Maid Orange Juice Drink,MC6081110003485,,,,,,"2061,2062,247,248,250,2504,36,38,39,50,61,82","Choice of Drink Version 220260615140829, Choice of Drink with Milk Tea20260615140833, Drinks : Breakfast (DB), Drinks : JKM (DJKM), Drinks: Nuggets JKM (DNJ), Drinks Option  - JEDI20260615141004, Drinks Option KM/BM - Jedi (to be deleted)20260506132718, Drinks: (VM/SVM), Family VM/Family Meals20260615141018, Free Upgrade to Milk Tea with Pearls 220260615141039, Grilled Pork Drinks (deactivated)20260506133336, Selection of VM Drinks with LARGE Fries20260615141115","medium cup, orange juice"
103132,ADD-ON,Regular Minute Maid Orange Juice Drink,MC6081110003489,,,,,,"2504,39","Drinks : JKM (DJKM), Drinks: Nuggets JKM (DNJ)","orange juice, regular cup"
103342,ADD-ON,Peach Mango Pie,MAIN:AA608011000072,,,,,,"2507,84","Add-on Desserts (AODS), Tuna Pie Add-On Desserts (TPAODS)20260520091736","peach mango pie, regular peach mango pie"
103363,ADD-ON,Extra Patty,MAIN:AA608011000131,,,,,,2497,Extras: Burgers (EB),"extra patty, yum patty"
103364,ADD-ON,Extra Bacon,MAIN:AA608011000482,,,,,,2497,Extras: Burgers (EB),extra bacon
103366,ADD-ON,Large Peach Mango Pie,MAIN:AA6081110003648,,,,,,84,Add-on Desserts (AODS),"large peach mango pie, peach mango pie"
